row_index,label
300,30
301,31
302,17
303,9
304,20
305,1
306,17
307,18
308,30
309,26
310,18
311,30
312,8
313,15
314,30
315,25
316,26
317,31
318,28
319,11
320,11
321,18
322,1
323,21
324,12
325,31
326,27
327,1
328,7
329,19
330,6
331,29
332,27
333,29
334,8
335,12
336,27
337,23
338,8
339,19
340,24
341,8
342,0
343,30
344,8
345,8
346,30
347,9
348,8
349,22
350,18
351,12
352,8
353,11
354,8
355,17
356,8
357,18
358,18
359,11
360,1
361,29
362,18
363,4
364,18
365,18
366,18
367,30
368,15
369,18
370,9
371,1
372,13
373,9
374,27
375,13
376,21
377,27
378,19
379,26
380,6
381,29
382,17
383,8
384,1
385,9
386,18
387,8
388,9
389,9
390,23
391,9
392,1
393,8
394,9
395,23
396,9
397,29
398,30
399,29
400,30
401,18
402,18
403,26
404,30
405,15
406,11
407,18
408,18
409,18
410,30
411,30
412,19
413,29
414,27
415,18
416,31
417,30
418,20
419,9
420,21
421,21
422,20
423,7
424,27
425,6
426,23
427,8
428,30
429,8
430,29
431,8
432,8
433,8
434,8
435,17
436,23
437,18
438,29
439,14
440,18
441,3
442,30
443,10
444,26
445,25
446,20
447,29
448,19
449,10
450,19
451,21
452,12
453,9
454,27
455,13
456,27
457,7
458,3
459,6
460,26
461,8
462,0
463,18
464,18
465,22
466,9
467,9
468,9
469,17
470,28
471,25
472,18
473,11
474,20
475,12
476,28
477,12
478,14
479,19
480,2
481,19
482,24
483,20
484,28
485,11
486,12
487,9
488,2
489,12
490,12
491,12
492,9
493,12
494,12
495,17
496,17
497,17
498,24
499,19
500,15
501,24
502,30
503,3
504,3
505,29
506,12
507,21
508,21
509,7
510,6
511,28
512,27
513,11
514,11
515,26
516,30
517,15
518,27
519,21
520,9
521,7
522,1
523,6
524,27
525,30
526,11
527,26
528,23
529,15
530,14
531,14
532,12
533,21
534,27
535,12
536,7
537,23
538,6
539,3
540,28
541,27
542,31
543,8
544,16
545,31
546,30
547,23
548,26
549,11
550,28
551,26
552,19
553,15
554,25
555,28
556,12
557,26
558,27
559,23
560,6
561,31
562,27
563,23
564,4
565,10
566,22
567,27
568,27
569,29
570,6
571,19
572,27
573,5
574,23
575,14
576,28
577,23
578,29
579,4
580,18
581,29
582,29
583,26
584,31
585,27
586,16
587,16
588,16
589,16
590,16
591,16
592,16
593,16
594,16
595,16
596,16
597,16
598,16
599,16
600,16
601,16
602,16
603,16
604,16
605,16
606,16
607,8
608,8
609,8
610,9
611,11
612,14
613,15
614,18
615,18
616,29
617,29
618,9
619,12
620,1
621,29
622,7
623,12
624,8
625,11
626,16
627,16
628,16
629,20
630,16
631,16
632,16
633,9
634,16
635,30
636,16
637,26
638,16
639,12
640,31
641,28
642,18
643,23
644,14
645,27
646,16
647,31
648,18
649,16
650,16
651,24
652,24
653,15
654,30
655,27
656,0
657,24
658,29
659,21
660,29
661,7
662,16
663,10
664,6
665,30
666,8
667,18
668,16
669,16
670,23
671,14
672,18
673,0
674,11
675,21
676,16
677,23
678,16
679,27
680,16
681,18
682,30
683,4
684,8
685,23
686,10
687,18
688,0
689,30
690,15
691,27
692,0
693,9
694,21
695,9
696,27
697,9
698,29
699,29
700,29
701,30
702,6
703,25
704,10
705,2
706,0
707,9
708,10
709,28
710,0
711,20
712,9
713,29
714,25
715,2
716,0
717,2
718,18
719,24
720,11
721,18
722,0
723,18
724,11
725,9
726,29
727,0
728,0
729,9
730,9
731,0
732,9
733,9
734,9
735,0
736,18
737,9
738,29
739,20
740,9
741,20
742,31
743,0
744,26
745,0
746,0
747,30
748,29
749,9
750,31
751,26
752,30
753,0
754,0
755,0
756,5
757,0
758,10
759,20
760,1
761,0
762,10
763,31
764,21
765,9
766,0
767,29
768,0
769,27
770,27
771,0
772,10
773,20
774,0
775,29
776,0
777,1
778,0
779,0
780,0
781,0
782,0
783,0
784,0
785,3
786,0
787,10
788,23
789,23
790,12
791,18
792,12
793,0
794,0
795,29
796,0
797,0
798,0
799,0
800,0
801,0
802,18
803,0
804,29
805,0
806,31
807,9
808,0
809,23
810,29
811,0
812,0
813,0
814,18
815,0
816,23
817,12
818,0
819,21
820,0
821,0
822,30
823,0
824,23
825,0
826,0
827,1
828,0
829,0
830,30
831,0
832,11
833,24
834,0
835,18
836,0
837,11
838,31
839,29
840,0
841,25
842,0
843,14
844,0
845,0
846,19
847,0
848,0
849,19
850,31
851,0
852,19
853,2
854,29
855,2
856,19
857,2
858,23
859,27
860,21
861,2
862,24
863,2
864,23
865,2
866,27
867,27
868,3
869,24
870,0
871,4
872,4
873,29
874,0
875,23
876,27
877,0
878,0
879,0
880,1
881,0
882,2
883,0
884,0
885,0
886,2
887,18
888,2
889,3
890,24
891,0
892,0
893,0
894,11
895,23
896,0
897,1
898,1
899,29
900,31
901,23
902,23
903,0
904,4
905,18
906,11
907,29
908,2
909,25
910,0
911,0
912,26
913,26
914,0
915,0
916,0
917,4
918,4
919,29
920,0
921,21
922,0
923,31
924,18
925,23
926,12
927,12
928,0
929,29
930,0
931,28
932,0
933,29
934,29
935,29
936,8
937,3
938,17
939,17
940,17
941,3
942,3
943,10
944,24
945,12
946,23
947,1
948,3
949,26
950,11
951,3
952,22
953,29
954,10
955,17
956,17
957,17
958,17
959,22
960,4
961,3
962,3
963,10
964,23
965,1
966,10
967,2
968,3
969,8
970,18
971,2
972,26
973,26
974,14
975,23
976,3
977,1
978,1
979,25
980,3
981,17
982,17
983,16
984,17
985,12
986,31
987,23
988,3
989,23
990,31
991,23
992,12
993,21
994,31
995,22
996,27
997,12
998,1
999,29
1000,23
1001,7
1002,12
1003,6
1004,9
1005,10
1006,25
1007,12
1008,18
1009,26
1010,28
1011,14
1012,18
1013,3
1014,14
1015,14
1016,12
1017,18
1018,14
1019,25
1020,17
1021,1
1022,3
1023,18
1024,19
1025,10
1026,16
1027,12
1028,12
1029,21
1030,27
1031,29
1032,1
1033,26
1034,7
1035,9
1036,6
1037,9
1038,17
1039,27
1040,25
1041,18
1042,18
1043,18
1044,10
1045,18
1046,18
1047,30
1048,0
1049,1
1050,9
1051,12
1052,5
1053,18
1054,5
1055,12
1056,29
1057,28
1058,17
1059,12
1060,17
1061,18
1062,14
1063,23
1064,17
1065,10
1066,19
1067,19
1068,31
1069,27
1070,21
1071,1
1072,1
1073,7
1074,9
1075,9
1076,6
1077,8
1078,23
1079,3
1080,14
1081,8
1082,16
1083,18
1084,10
1085,18
1086,18
1087,12
1088,19
1089,19
1090,19
1091,3
1092,29
1093,31
1094,28
1095,23
1096,18
1097,14
1098,23
1099,18
1100,14
1101,23
1102,23
1103,2
1104,8
1105,12
1106,12
1107,27
1108,21
1109,9
1110,7
1111,12
1112,5
1113,6
1114,9
1115,14
1116,8
1117,30
1118,28
1119,29
1120,29
1121,10
1122,25
1123,12
1124,23
1125,2
1126,17
1127,19
1128,1
1129,10
1130,12
1131,14
1132,19
1133,14
1134,26
1135,28
1136,30
1137,1
1138,14
1139,20
1140,12
1141,5
1142,20
1143,13
1144,23
1145,1
1146,20
1147,10
1148,10
1149,1
1150,10
1151,22
1152,22
1153,22
1154,24
1155,3
1156,10
1157,5
1158,5
1159,3
1160,27
1161,1
1162,7
1163,7
1164,10
1165,24
1166,1
1167,5
1168,17
1169,5
1170,5
1171,11
1172,5
1173,5
1174,5
1175,5
1176,5
1177,5
1178,5
1179,5
1180,5
1181,5
1182,5
1183,5
1184,5
1185,5
1186,5
1187,17
1188,17
1189,4
1190,5
1191,11
1192,24
1193,5
1194,5
1195,17
1196,11
1197,27
1198,7
1199,14
1200,11
1201,5
1202,14
1203,31
1204,2
1205,11
1206,8
1207,27
1208,13
1209,11
1210,7
1211,10
1212,14
1213,29
1214,11
1215,5
1216,5
1217,12
1218,2
1219,23
1220,29
1221,14
1222,4
1223,4
1224,23
1225,11
1226,29
1227,27
1228,19
1229,1
1230,11
1231,19
1232,1
1233,7
1234,6
1235,11
1236,29
1237,11
1238,27
1239,4
1240,7
1241,6
1242,1
1243,23
1244,16
1245,14
1246,25
1247,22
1248,27
1249,7
1250,6
1251,28
1252,14
1253,14
1254,27
1255,13
1256,13
1257,7
1258,6
1259,13
1260,14
1261,27
1262,29
1263,6
1264,17
1265,8
1266,27
1267,3
1268,9
1269,7
1270,6
1271,5
1272,28
1273,24
1274,13
1275,27
1276,7
1277,6
1278,4
1279,27
1280,6
1281,4
1282,27
1283,7
1284,6
1285,21
1286,21
1287,21
1288,4
1289,14
1290,5
1291,21
1292,21
1293,21
1294,21
1295,21
1296,21
1297,21
1298,21
1299,21
1300,21
1301,19
1302,28
1303,19
1304,5
1305,28
1306,5
1307,30
1308,30
1309,30
1310,25
1311,2
1312,18
1313,2
1314,8
1315,2
1316,18
1317,1
1318,20
1319,30
1320,23
1321,0
1322,14
1323,13
1324,1
1325,31
1326,9
1327,2
1328,25
1329,27
1330,25
1331,25
1332,11
1333,25
1334,25
1335,8
1336,20
1337,30
1338,3
1339,25
1340,0
1341,11
1342,9
1343,19
1344,30
1345,4
1346,7
1347,31
1348,25
1349,25
1350,18
1351,4
1352,20
1353,14
1354,5
1355,11
1356,25
1357,12
1358,20
1359,7
1360,2
1361,0
1362,28
1363,30
1364,12
1365,19
1366,19
1367,24
1368,17
1369,19
1370,26
1371,0
1372,30
1373,23
1374,24
1375,8
1376,28
1377,29
1378,19
1379,31
1380,28
1381,8
1382,10
1383,10
1384,10
1385,4
1386,19
1387,3
1388,23
1389,19
1390,31
1391,30
1392,10
1393,4
1394,19
1395,2
1396,19
1397,27
1398,19
1399,3
1400,3
1401,14
1402,8
1403,31
1404,27
1405,5
1406,23
1407,12
1408,17
1409,28
1410,20
1411,25
1412,31
1413,19
1414,26
1415,18
1416,18
1417,27
1418,14
1419,17
1420,28
1421,17
1422,29
1423,31
1424,3
1425,1
1426,1
1427,28
1428,25
1429,10
1430,23
1431,17
1432,10
1433,12
1434,30
1435,14
1436,10
1437,23
1438,14
1439,10
1440,19
1441,10
1442,30
1443,29
1444,22
1445,10
1446,10
1447,5
1448,30
1449,10
1450,10
1451,23
1452,10
1453,13
1454,13
1455,13
1456,10
1457,13
1458,13
1459,13
1460,18
1461,13
1462,30
1463,10
1464,13
1465,1
1466,13
1467,13
1468,28
1469,13
1470,13
1471,27
1472,13
1473,13
1474,27
1475,10
1476,31
1477,4
1478,30
1479,13
1480,13
1481,13
1482,3
1483,31
1484,23
1485,28
1486,13
1487,13
1488,13
1489,27
1490,10
1491,19
1492,10
1493,18
1494,18
1495,18
1496,13
1497,10
1498,24
1499,29
1500,30
1501,3
1502,12
1503,27
1504,18
1505,26
1506,1
1507,5
1508,24
1509,23
1510,13
1511,20
1512,23
1513,4
1514,13
1515,23
1516,31
1517,31
1518,29
1519,23
1520,13
1521,24
1522,14
1523,14
1524,10
1525,24
1526,14
1527,10
1528,10
1529,10
1530,10
1531,15
1532,10
1533,10
1534,13
1535,13
1536,10
1537,27
1538,26
1539,10
1540,15
1541,10
1542,13
1543,15
1544,10
1545,3
1546,24
1547,13
1548,24
1549,10
1550,10
1551,10
1552,10
1553,15
1554,10
1555,10
1556,10
1557,15
1558,3
1559,3
1560,11
1561,28
1562,17
1563,26
1564,9
1565,8
1566,25
1567,18
1568,29
1569,5
1570,5
1571,5
1572,31
1573,5
1574,22
1575,3
1576,4
1577,5
1578,5
1579,5
1580,24
1581,10
1582,5
1583,18
1584,5
1585,4
1586,1
1587,9
1588,5
1589,5
1590,5
1591,30
1592,5
1593,4
1594,5
1595,5
1596,4
1597,5
1598,10
1599,5
1600,5
1601,11
1602,5
1603,5
1604,14
1605,4
1606,5
1607,5
1608,17
1609,5
1610,2
1611,5
1612,5
1613,4
1614,5
1615,5
1616,5
1617,29
1618,1
1619,5
1620,0
1621,31
1622,25
1623,4
1624,5
1625,5
1626,5
1627,5
1628,5
1629,5
1630,5
1631,4
1632,5
1633,5
1634,5
1635,5
1636,5
1637,5
1638,5
1639,5
1640,5
1641,5
1642,5
1643,5
1644,5
1645,5
1646,5
1647,5
1648,5
1649,5
1650,3
1651,5
1652,5
1653,5
1654,5
1655,26
1656,19
1657,5
1658,18
1659,31
1660,5
1661,8
1662,17
1663,10
1664,17
1665,17
1666,3
1667,3
1668,16
1669,14
1670,26
1671,3
1672,17
1673,26
1674,28
1675,14
1676,3
1677,15
1678,21
1679,10
1680,1
1681,27
1682,9
1683,14
1684,7
1685,6
1686,30
1687,19
1688,8
1689,9
1690,9
1691,9
1692,28
1693,28
1694,31
1695,9
1696,10
1697,1
1698,9
1699,14
1700,31
1701,3
1702,29
1703,27
1704,10
1705,19
1706,28
1707,8
1708,20
1709,28
1710,25
1711,20
1712,19
1713,19
1714,19
1715,14
1716,26
1717,11
1718,9
1719,18
1720,14
1721,9
1722,9
1723,28
1724,25
1725,8
1726,23
1727,14
1728,31
1729,9
1730,28
1731,3
1732,28
1733,15
1734,28
1735,27
1736,14
1737,19
1738,28
1739,27
1740,9
1741,23
1742,7
1743,27
1744,14
1745,8
1746,20
1747,8
1748,24
1749,9
1750,24
1751,28
1752,30
1753,28
1754,28
1755,14
1756,19
1757,23
1758,14
1759,26
1760,14
1761,2
1762,2
1763,31
1764,31
1765,19
1766,23
1767,19
1768,14
1769,19
1770,24
1771,19
1772,20
1773,30
1774,12
1775,14
1776,31
1777,28
1778,25
1779,17
1780,17
1781,15
1782,9
1783,20
1784,31
1785,9
1786,20
1787,27
1788,12
1789,7
1790,6
1791,10
1792,30
1793,4
1794,25
1795,21
1796,9
1797,15
1798,30
1799,20
1800,9
1801,27
1802,26
1803,9
1804,28
1805,4
1806,29
1807,6
1808,4
1809,8
1810,19
1811,19
1812,31
1813,20
1814,20
1815,20
1816,20
1817,30
1818,23
1819,30
1820,26
1821,30
1822,27
1823,19
1824,24
1825,15
1826,9
1827,17
1828,21
1829,20
1830,21
1831,10
1832,1
1833,7
1834,6
1835,19
1836,8
1837,23
1838,20
1839,29
1840,14
1841,31
1842,20
1843,22
1844,24
1845,18
1846,15
1847,20
1848,29
1849,20
1850,21
1851,9
1852,21
1853,10
1854,7
1855,6
1856,3
1857,10
1858,3
1859,29
1860,12
1861,3
1862,29
1863,15
1864,30
1865,28
1866,21
1867,10
1868,21
1869,10
1870,7
1871,6
1872,8
1873,20
1874,12
1875,20
1876,26
1877,19
1878,15
1879,5
1880,28
1881,25
1882,1
1883,14
1884,14
1885,24
1886,9
1887,27
1888,12
1889,7
1890,24
1891,6
1892,8
1893,9
1894,10
1895,9
1896,25
1897,8
1898,20
1899,26
1900,12
1901,4
1902,9
1903,23
1904,20
1905,4
1906,24
1907,26
1908,9
1909,28
1910,10
1911,1
1912,8
1913,20
1914,18
1915,17
1916,20
1917,21
1918,23
1919,14
1920,31
1921,1
1922,12
1923,12
1924,28
1925,20
1926,23
1927,1
1928,19
1929,26
1930,30
1931,8
1932,20
1933,29
1934,14
1935,19
1936,14
1937,28
1938,28
1939,23
1940,14
1941,20
1942,31
1943,29
1944,1
1945,5
1946,28
1947,26
1948,5
1949,5
1950,17
1951,14
1952,5
1953,29
1954,14
1955,27
1956,25
1957,9
1958,20
1959,31
1960,5
1961,29
1962,20
1963,12
1964,12
1965,1
1966,14
1967,20
1968,25
1969,9
1970,14
1971,5
1972,5
1973,18
1974,18
1975,5
1976,17
1977,12
1978,25
1979,28
1980,28
1981,19
1982,8
1983,19
1984,1
1985,26
1986,8
1987,8
1988,9
1989,8
1990,23
1991,19
1992,31
1993,17
1994,26
1995,18
1996,15
1997,23
1998,12
1999,1
2000,21
2001,29
2002,6
2003,4
2004,23
2005,18
2006,19
2007,12
2008,12
2009,30
2010,30
2011,29
2012,28
2013,18
2014,15
2015,27
2016,1
2017,7
2018,26
2019,5
2020,26
2021,29
2022,14
2023,3
2024,15
2025,18
2026,27
2027,8
2028,7
2029,6
2030,30
2031,30
2032,18
2033,18
2034,26
2035,28
2036,26
2037,22
2038,1
2039,31
2040,15
2041,24
2042,18
2043,27
2044,29
2045,23
2046,8
2047,8
2048,18
2049,29
2050,27
2051,28
2052,15
2053,27
2054,29
2055,29
2056,7
2057,6
2058,24
2059,28
2060,28
2061,19
2062,28
2063,24
2064,19
2065,31
2066,4
2067,12
2068,30
2069,12
2070,26
2071,12
2072,18
2073,28
2074,12
2075,12
2076,8
2077,14
2078,10
2079,2
2080,23
2081,29
2082,12
2083,26
2084,14
2085,29
2086,31
2087,1
2088,20
2089,23
2090,14
2091,28
2092,12
2093,9
2094,29
2095,19
2096,18
2097,20
2098,9
2099,19
2100,29
2101,10
2102,1
2103,9
2104,15
2105,3
2106,28
2107,14
2108,30
2109,0
2110,20
2111,30
2112,28
2113,9
2114,28
2115,14
2116,24
2117,0
2118,12
2119,12
2120,30
2121,7
2122,6
2123,0
2124,10
2125,14
2126,25
2127,0
2128,2
2129,0
2130,2
2131,23
2132,8
2133,2
2134,30
2135,14
2136,5
2137,19
2138,31
2139,14
2140,10
2141,25
2142,31
2143,14
2144,14
2145,3
2146,0
2147,20
2148,0
2149,9
2150,12
2151,20
2152,0
2153,20
2154,12
2155,1
2156,0
2157,8
2158,9
2159,9
2160,0
2161,9
2162,28
2163,15
2164,14
2165,19
2166,2
2167,28
2168,18
2169,9
2170,2
2171,25
2172,9
2173,19
2174,4
2175,9
2176,27
2177,9
2178,29
2179,29
2180,7
2181,0
2182,6
2183,9
2184,0
2185,24
2186,19
2187,30
2188,30
2189,9
2190,27
2191,29
2192,29
2193,7
2194,6
2195,25
2196,12
2197,10
2198,0
2199,0
2200,8
2201,14
2202,31
2203,14
2204,4
2205,4
2206,25
2207,29
2208,0
2209,18
2210,0
2211,1
2212,0
2213,4
2214,4
2215,0
2216,19
2217,19
2218,3
2219,1
2220,25
2221,1
2222,2
2223,1
2224,21
2225,25
2226,20
2227,30
2228,0
2229,9
2230,25
2231,14
2232,10
2233,0
2234,0
2235,0
2236,29
2237,1
2238,14
2239,20
2240,20
2241,0
2242,25
2243,31
2244,2
2245,20
2246,2
2247,0
2248,31
2249,2
2250,1
2251,0
2252,2
2253,8
2254,0
2255,1
2256,1
2257,0
2258,9
2259,2
2260,20
2261,26
2262,2
2263,20
2264,23
2265,0
2266,9
2267,0
2268,2
2269,1
2270,9
2271,20
2272,5
2273,23
2274,23
2275,0
2276,0
2277,1
2278,4
2279,30
2280,12
2281,21
2282,0
2283,0
2284,0
2285,2
2286,0
2287,29
2288,0
2289,0
2290,16
2291,2
2292,1
2293,10
2294,31
2295,0
2296,28
2297,18
2298,2
2299,2
2300,0
2301,26
2302,0
2303,0
2304,31
2305,30
2306,2
2307,0
2308,1
2309,2
2310,26
2311,2
2312,1
2313,12
2314,0
2315,0
2316,0
2317,21
2318,0
2319,0
2320,0
2321,0
2322,0
2323,0
2324,0
2325,0
2326,19
2327,28
2328,0
2329,0
2330,0
2331,0
2332,0
2333,0
2334,29
2335,0
2336,0
2337,16
2338,16
2339,0
2340,0
2341,28
2342,28
2343,8
2344,0
2345,0
2346,14
2347,31
2348,19
2349,26
2350,30
2351,0
2352,19
2353,0
2354,0
2355,2
2356,0
2357,0
2358,0
2359,29
2360,0
2361,0
2362,0
2363,0
2364,0
2365,0
2366,27
2367,27
2368,0
2369,0
2370,27
2371,19
2372,27
2373,0
2374,0
2375,10
2376,0
2377,0
2378,19
2379,27
2380,26
2381,27
2382,27
2383,28
2384,27
2385,27
2386,0
2387,27
2388,0
2389,0
2390,0
2391,29
2392,0
2393,25
2394,19
2395,27
2396,8
2397,25
2398,0
2399,0
2400,0
2401,0
2402,31
2403,0
2404,0
2405,0
2406,0
2407,0
2408,27
2409,0
2410,0
2411,29
2412,0
2413,0
2414,0
2415,28
2416,0
2417,0
2418,0
2419,0
2420,0
2421,0
2422,29
2423,29
2424,0
2425,19
2426,0
2427,0
2428,4
2429,23
2430,30
2431,0
2432,0
2433,0
2434,29
2435,29
2436,0
2437,0
2438,9
2439,4
2440,4
2441,26
2442,8
2443,18
2444,25
2445,25
2446,10
2447,3
2448,19
2449,23
2450,22
2451,29
2452,26
2453,1
2454,8
2455,8
2456,8
2457,8
2458,3
2459,8
2460,8
2461,8
2462,8
2463,8
2464,8
2465,8
2466,8
2467,8
2468,29
2469,8
2470,8
2471,8
2472,8
2473,26
2474,26
2475,20
2476,30
2477,3
2478,21
2479,20
2480,12
2481,17
2482,3
2483,24
2484,27
2485,12
2486,20
2487,3
2488,30
2489,31
2490,24
2491,4
2492,1
2493,24
2494,19
2495,14
2496,3
2497,28
2498,3
2499,10
2500,3
2501,3
2502,3
2503,1
2504,14
2505,2
2506,18
2507,30
2508,30
2509,12
2510,3
2511,31
2512,17
2513,26
2514,15
2515,27
2516,30
2517,19
2518,7
2519,14
2520,3
2521,14
2522,3
2523,27
2524,3
2525,3
2526,27
2527,14
2528,3
2529,9
2530,7
2531,6
2532,8
2533,14
2534,9
2535,3
2536,26
2537,15
2538,10
2539,23
2540,26
2541,27
2542,9
2543,7
2544,9
2545,19
2546,19
2547,14
2548,22
2549,24
2550,28
2551,19
2552,28
2553,19
2554,28
2555,27
2556,7
2557,30
2558,10
2559,15
2560,21
2561,9
2562,7
2563,6
2564,8
2565,14
2566,30
2567,31
2568,22
2569,30
2570,12
2571,27
2572,9
2573,29
2574,6
2575,17
2576,14
2577,3
2578,19
2579,22
2580,26
2581,15
2582,1
2583,13
2584,27
2585,7
2586,6
2587,14
2588,23
2589,28
2590,22
2591,1
2592,27
2593,7
2594,6
2595,2
2596,2
2597,14
2598,14
2599,17
2600,27
2601,7
2602,6
2603,21
2604,14
2605,23
2606,23
2607,3
2608,15
2609,27
2610,7
2611,6
2612,23
2613,12
2614,27
2615,7
2616,6
2617,28
2618,15
2619,12
2620,27
2621,7
2622,6
2623,27
2624,7
2625,6
2626,1
2627,27
2628,30
2629,7
2630,6
2631,2
2632,2
2633,2
2634,2
2635,30
2636,2
2637,15
2638,27
2639,7
2640,6
2641,27
2642,29
2643,6
2644,26
2645,19
2646,26
2647,10
2648,26
2649,0
2650,18
2651,19
2652,9
2653,0
2654,21
2655,2
2656,21
2657,0
2658,0
2659,4
2660,19
2661,0
2662,21
2663,0
2664,2
2665,2
2666,2
2667,2
2668,21
2669,2
2670,2
2671,2
2672,2
2673,1
2674,2
2675,2
2676,24
2677,4
2678,5
2679,12
2680,9
2681,25
2682,8
2683,25
2684,17
2685,5
2686,17
2687,5
2688,17
2689,17
2690,3
2691,24
2692,8
2693,1
2694,18
2695,8
2696,5
2697,28
2698,25
2699,3
2700,23
2701,3
2702,1
2703,17
2704,8
2705,29
2706,5
2707,12
2708,3
2709,28
2710,10
2711,3
2712,25
2713,30
2714,12
2715,30
2716,3
2717,19
2718,28
2719,31
2720,14
2721,17
2722,17
2723,17
2724,17
2725,3
2726,4
2727,17
2728,5
2729,28
2730,3
2731,1
2732,27
2733,17
2734,20
2735,4
2736,1
2737,9
2738,15
2739,7
2740,6
2741,21
2742,23
2743,8
2744,14
2745,23
2746,18
2747,8
2748,27
2749,27
2750,12
2751,9
2752,30
2753,23
2754,28
2755,12
2756,25
2757,8
2758,18
2759,29
2760,18
2761,25
2762,3
2763,22
2764,19
2765,17
2766,31
2767,28
2768,21
2769,9
2770,9
2771,27
2772,1
2773,4
2774,9
2775,1
2776,15
2777,7
2778,6
2779,21
2780,3
2781,21
2782,19
2783,27
2784,4
2785,3
2786,1
2787,9
2788,9
2789,8
2790,9
2791,9
2792,9
2793,9
2794,28
2795,9
2796,9
2797,18
2798,4
2799,9
2800,19
2801,4
2802,23
2803,28
2804,17
2805,17
2806,25
2807,19
2808,17
2809,19
2810,17
2811,20
2812,31
2813,29
2814,20
2815,27
2816,3
2817,17
2818,20
2819,4
2820,1
2821,27
2822,25
2823,29
2824,23
2825,12
2826,9
2827,9
2828,9
2829,15
2830,7
2831,17
2832,6
2833,21
2834,23
2835,8
2836,19
2837,21
2838,17
2839,10
2840,3
2841,24
2842,23
2843,23
2844,27
2845,27
2846,17
2847,3
2848,24
2849,25
2850,23
2851,4
2852,28
2853,29
2854,25
2855,25
2856,20
2857,12
2858,19
2859,26
2860,25
2861,1
2862,12
2863,4
2864,10
2865,27
2866,4
2867,1
2868,15
2869,7
2870,6
2871,21
2872,8
2873,4
2874,28
2875,14
2876,9
2877,28
2878,19
2879,25
2880,1
2881,1
2882,30
2883,18
2884,31
2885,23
2886,18
2887,19
2888,1
2889,30
2890,23
2891,25
2892,14
2893,19
2894,9
2895,10
2896,23
2897,20
2898,24
2899,18
2900,12
2901,25
2902,9
2903,3
2904,12
2905,25
2906,30
2907,27
2908,18
2909,27
2910,18
2911,3
2912,28
2913,27
2914,10
2915,18
2916,12
2917,27
2918,19
2919,12
2920,29
2921,9
2922,12
2923,9
2924,9
2925,21
2926,15
2927,7
2928,6
2929,31
2930,26
2931,25
2932,10
2933,8
2934,9
2935,9
2936,19
2937,25
2938,8
2939,22
2940,9
2941,9
2942,10
2943,31
2944,9
2945,10
2946,10
2947,9
2948,9
2949,9
2950,9
2951,9
2952,9
2953,9
2954,23
2955,19
2956,9
2957,9
2958,9
2959,23
2960,12
2961,22
2962,5
2963,1
2964,12
2965,18
2966,18
2967,12
2968,8
2969,14
2970,19
2971,23
2972,17
2973,4
2974,19
2975,25
2976,18
2977,25
2978,8
2979,18
2980,14
2981,3
2982,25
2983,9
2984,4
2985,29
2986,10
2987,8
2988,31
2989,5
2990,2
2991,1
2992,23
2993,30
2994,25
2995,4
2996,17
