x,y
-0.3774456,-6.147843
3.1401114,-6.3743367
-7.5295606,-15.06904
-11.829433,7.815167
16.716417,5.369605
3.0791466,-10.603939
-6.8475604,-19.209484
11.837218,-9.640498
-4.054651,3.2133982
6.88636,20.891867
0.3501951,-10.387632
-3.6164026,2.4232695
-1.2075729,-8.442827
6.126887,1.6936401
-0.71391636,8.4099865
12.575376,-0.8007108
-17.401566,-3.0643716
-5.4897027,-11.899525
1.1257437,-8.145607
-5.7969136,12.777413
0.57369894,12.106219
2.1609895,-9.791889
-22.626196,4.4620686
-18.752151,5.8840775
-13.709184,8.094754
13.913927,-1.5614926
-14.722191,-13.608726
16.020906,-4.424244
24.853706,-6.4432464
16.247906,-4.070517
0.7797627,11.012775
11.161593,3.9536662
-3.7294977,12.881413
3.1048439,-10.753137
-6.373426,5.0209637
14.991054,-6.283996
-1.2014832,10.655052
-5.5201893,5.098256
-7.835127,6.033375
7.6633954,-9.823659
19.022072,3.5457616
-5.073626,2.7634735
-5.706309,7.591303
6.323151,-0.18129045
-1.9476912,2.479218
28.016407,9.886231
-13.51594,3.4582334
-16.1236,4.230353
-5.6188555,7.28479
11.284072,-3.583119
-2.061536,11.549287
13.306197,6.946014
4.938745,-10.238236
-12.112837,5.3495946
-0.965271,-11.806936
0.41828,12.2099
16.03722,-6.661547
-7.413248,6.704656
-2.342018,-8.668578
9.129013,-2.1016648
-17.086123,-1.3870807
7.739785,-4.83848
16.41004,-1.4015533
-9.896159,10.378311
-2.8291662,-17.327787
-4.32644,15.310614
14.609327,-5.7391148
-5.533889,6.518808
8.07415,-3.8850782
-10.667597,0.6623681
0.33904514,16.714022
11.284056,11.844157
0.7675138,8.834557
7.2097197,-9.087749
2.4765942,1.4901235
17.60923,0.09207569
11.443544,12.340196
7.006173,11.187474
2.8575993,2.9932566
13.9242,-8.110855
-11.278847,9.057348
6.4370165,-4.751227
-8.096736,-19.945412
-1.6762016,4.3018985
-6.014914,10.927029
-19.145277,-0.014871126
-0.48838276,14.591603
-1.5889558,-8.539974
-13.3365135,-4.1753216
20.343256,-3.870766
-13.855587,1.0769652
-10.044647,10.615694
-17.801825,-0.14676352
3.6614988,17.657646
-9.888542,2.2734206
7.3697987,-0.651224
3.1525364,-0.6080007
2.4773164,-8.933515
1.2912896,-0.3285333
-7.3163133,12.4542885
6.8560824,-10.608443
-0.7903047,18.05168
-13.031259,5.5686455
-9.878587,1.6187748
30.137772,12.882557
-2.181258,5.7189374
-12.316163,-14.781029
16.656822,-7.7452273
-6.524877,-17.581457
10.845302,0.052670438
-4.737135,3.5881417
-13.920711,8.523311
6.554731,-10.090062
1.3537755,-4.8229117
-0.014857205,-14.899927
9.1356125,-9.447314
-1.2296062,-9.799889
-0.27461368,-13.687404
10.147101,-4.5427766
1.7176974,-18.523275
-3.852528,-6.798336
-11.52473,3.6835377
-24.449415,-9.942499
-8.223442,4.478494
-9.467543,5.260965
28.04438,-10.276933
-9.662279,12.136637
-2.3743079,1.1709682
6.1184964,-9.340494
18.818052,-1.234139
18.979038,19.030674
5.069859,13.931123
-10.840637,8.292124
-5.561411,5.185274
-16.25818,5.2506337
7.0722446,-12.41814
1.1716859,2.9808729
-5.9141703,-16.288715
-10.176255,10.095624
-7.966957,0.4840997
5.888343,-1.6384114
-2.2367427,14.670009
8.000476,0.6158628
-1.9373301,1.0279734
5.084667,3.5017605
-1.150147,11.214714
0.9442741,-0.3707374
0.41427922,-14.094856
18.84401,27.33236
0.6653703,9.632177
-11.557559,10.3121
16.792942,17.856106
-7.611589,6.416167
-8.400049,12.110566
5.2584515,1.0251989
-15.821169,-0.6787269
5.280165,-9.961466
6.2947454,-3.7472856
-15.057352,-9.305052
13.108129,-5.3224435
11.170054,-9.2908745
8.721368,9.779809
-9.734872,6.394153
9.6863165,-3.714484
6.4064827,-8.464531
-1.3880868,12.417622
7.8204837,-7.792533
4.043987,-0.62289816
20.635021,11.0020275
-21.568796,0.44442466
-7.1633844,-12.759074
-0.70577323,-15.107422
-3.4506896,-15.445759
5.2991343,-5.7530713
-10.8306,6.859451
-1.6585463,-14.960496
-11.058195,8.03748
-7.4840603,3.2489254
0.9380272,5.576585
-8.531197,6.616792
4.640563,-1.6430886
21.53241,-7.250807
12.177049,-3.689191
-2.027175,-8.466053
21.998947,13.77378
-7.224242,-9.694927
-8.719968,-15.134502
-4.7814846,-6.590156
-13.7304325,8.168902
9.058103,-5.611302
-4.0792623,-15.895028
9.969672,-9.383535
22.815063,2.1062589
-2.5297282,-9.730804
-12.015207,-22.662983
1.6694511,-3.8045106
1.3505851,-14.15873
12.631036,-9.4892
5.868516,18.314838
-10.071207,6.3146725
5.186459,-7.7335715
-17.854439,5.039173
-14.806531,5.6416264
-10.491293,5.5044518
-12.623496,4.0606675
12.814411,5.453722
2.8549566,-15.364162
-2.2865055,14.761538
2.2036676,-1.1617805
3.4716637,-8.329335
-7.565115,3.391587
9.994751,1.7720215
-3.6476731,8.375425
20.590195,12.941983
-3.3338692,15.791884
-2.119005,2.6189895
-0.597693,13.346593
0.96278334,9.854056
-0.40412107,10.87006
-6.9028816,-8.050004
-2.3161964,6.704905
13.64323,-7.482185
-1.6644245,-6.858129
3.6434503e-05,7.189479
6.6808887,1.5004096
22.020723,-4.474304
-5.3860087,1.1045942
17.169231,0.11789181
19.643347,-0.4819172
23.495115,-1.901101
17.325758,-0.8507492
-15.76565,-17.72787
-6.532719,13.248101
12.424284,-5.5658813
-8.554354,-24.978794
2.5242865,11.495903
-3.599369,-14.571157
1.1348137,-16.699947
-4.7475786,10.167245
4.0902348,-1.4551594
5.6750045,-9.996565
12.442181,19.461082
-11.987483,3.0751233
-4.735814,-2.3204343
3.3299448,17.579165
-3.5216477,-7.9845204
-4.645204,1.2409421
1.3786178,10.694024
13.474675,-8.131906
7.517183,-6.509849
1.7350509,-19.96312
-2.0403883,-9.182632
32.76057,6.2813096
-7.859587,6.0640144
14.502285,4.715294
-14.630637,-21.071606
-3.806371,-12.012062
-2.040744,-16.49484
1.9953556,8.202282
-9.024705,-15.427037
-5.769236,8.346241
-8.448498,3.5129821
-4.128522,-20.200838
1.4158282,-9.256414
-10.654912,13.091535
2.2094562,15.781325
-0.7755338,-11.24719
-14.51282,2.1960468
-3.2515903,12.812504
12.713138,19.004293
-1.3160777,5.112433
-4.308816,7.348936
6.7165217,-1.6514934
12.953986,-14.400723
-0.06843681,-8.875032
0.73033977,5.164589
16.52775,-5.9537296
-2.5507748,-3.8150203
9.0329,-11.289896
0.26823795,-2.9129786
12.961493,-9.446904
-3.9240959,3.7601905
7.352509,8.45431
6.080622,-4.782774
-5.014535,0.348692
3.5348046,-12.957064
9.957128,-4.977947
-3.1255977,2.339507
0.18386437,-10.845427
3.198781,-10.941463
1.2122444,-11.86264
-0.47039843,-3.7923477
6.1822925,-4.342821
0.89306587,-12.068731
-8.793446,3.342245
-10.5090065,10.661627
9.274633,-5.330428
-0.57371795,-12.500517
11.462286,7.183033
-6.4760933,12.524816
-2.535635,-4.589414
-7.477002,-7.6847014
12.066704,-8.573472
2.0080366,-5.8093057
-2.5243163,12.221142
11.255697,-4.2682447
9.744782,-3.0305204
-1.6586856,20.210382
1.7408615,-11.978529
-3.4307265,13.125722
-18.351347,3.7413058
-13.330012,-11.487433
-10.216704,-1.6209953
-1.3863217,10.397288
0.39125493,-2.9732447
-4.0838475,-14.472564
-8.992343,5.844905
-0.6302323,3.332746
6.6822042,21.254744
7.013583,3.7572386
3.583474,-8.629931
-5.4965034,2.0890987
-15.580807,-14.242557
6.352537,-4.581801
-4.4523597,10.416773
-6.378135,2.9918036
-20.358992,-3.8154554
-3.1814883,-15.128764
-0.17154665,11.077591
-8.072742,12.362565
1.1519822,-12.405849
27.968206,9.323749
-6.8769803,10.279653
2.2669349,-9.349941
-7.034577,2.431452
0.68777615,11.8969145
25.797308,3.4532554
6.976886,-9.291207
-9.818823,5.1169696
18.273851,-4.637721
-6.742899,4.8956575
-13.092829,3.4822102
-17.04031,3.6541133
10.29707,-7.7080913
10.581695,-8.192949
-7.6348066,8.632425
3.6888955,20.544592
7.0587935,8.929008
4.647694,-6.0403476
5.3644767,-5.089768
-10.010755,0.29415426
-5.8561745,4.8857446
-2.5368035,7.213192
-5.0320272,5.638223
-6.806446,-14.719351
0.6032972,-15.016345
-16.231209,3.8184466
6.675373,-5.0303645
10.373894,1.5224261
-9.0148115,13.215125
2.4322104,-10.989726
1.1057193,-10.912029
-0.5069612,10.252741
-3.285625,16.48096
-1.2228997,9.322943
-1.0332673,-9.37971
-15.119598,-1.1116228
19.320444,-4.2741995
-12.875826,1.5478312
-0.2581234,9.077662
-20.938505,-2.0464337
20.615358,-2.8142047
9.35907,-12.624153
-11.997232,3.7667837
-2.6472104,-5.174012
-24.925573,-13.459971
6.9248385,-11.343383
10.311154,13.525519
2.4490907,-6.708445
8.566796,6.183521
-10.724881,-2.972305
24.44543,27.270845
-23.257708,-1.7365115
1.042067,7.5376053
5.802404,-4.4553285
6.7937293,15.929719
6.1241555,25.039316
-2.6685343,-9.485696
13.410132,-9.418247
7.982284,16.20394
13.882981,27.110199
-5.3209925,11.288911
-2.296776,11.79956
-18.962267,4.8042417
22.048145,-1.5527874
-1.7130705,-6.010047
1.1719033,15.44453
20.933737,18.59858
-6.7220154,-8.360808
-11.450474,10.102399
12.575379,-10.912108
33.53001,-3.6277585
-6.5584,7.522491
-6.137236,9.753825
11.841035,14.469052
-11.154277,-19.777103
10.553721,-17.572659
19.603106,3.3019767
-6.484913,-17.617588
-9.3767605,8.044101
-6.9755015,12.619078
-14.49395,9.503892
8.271308,-11.548792
7.593392,-7.5208964
6.0120673,-7.747883
0.0706078,6.294579
-13.012712,-0.37714714
-13.640101,-3.0265641
3.9398336,4.0557585
5.6411715,-1.8315812
23.22857,25.027979
-2.7066991,-12.368959
7.4013653,9.879029
-17.483862,5.1835475
5.7267866,-14.441395
-12.8416815,-22.00359
-2.2759898,-11.69018
-14.224093,3.8732092
-9.27975,-3.149079
-9.749792,-16.324236
-18.650673,4.2667346
5.7199874,-13.008158
6.1491885,-16.57527
10.178209,11.610358
10.241883,19.581217
-10.704829,5.887891
0.7514855,-0.021872465
11.030802,0.50158036
-9.658573,9.952998
-7.4345655,5.351316
0.46478066,-3.2545702
-10.49786,-12.064357
-3.421111,-9.756225
-7.206423,-2.4074435
-6.280205,-18.002174
18.951742,-5.7986655
3.5610752,7.717148
-13.4713545,6.3142443
12.903665,7.644868
-1.5661697,-3.2817197
-1.9271413,-16.656841
-9.790358,5.7140007
-4.348949,8.814738
6.5134087,-9.272537
-4.492959,-10.844494
-4.55361,-23.029257
-10.143289,10.028512
-17.051456,1.5336041
7.419329,-5.6641126
-6.9416747,-7.985346
3.862119,-12.737314
21.416077,3.1088817
-11.928257,1.442522
-0.75323033,-14.2266655
4.051832,-15.271414
40.900978,17.096945
-6.6778674,-1.9005868
-3.941022,0.821535
14.805422,-7.4989038
12.459726,9.801464
-4.561745,-14.299738
-3.8311944,2.8397458
3.820713,10.800578
3.4496346,15.067871
-0.17732146,-7.9117727
-0.37104586,-12.074077
-1.9592406,-2.0166016
-13.273218,1.5876056
-9.549045,-6.4042826
19.908234,4.3447113
-2.890697,-15.792836
-7.727093,8.0236225
-8.148369,1.6259862
-7.373665,8.951846
5.8087025,-5.1745253
-0.38443443,7.7588487
1.9497198,16.230942
-6.3544354,10.155834
0.32236773,-11.119778
8.360118,-8.095067
2.039409,-6.755077
8.575515,-9.872547
9.268429,-3.1221027
-9.484649,5.950521
0.21888864,7.5773187
11.845741,0.610927
27.42145,-1.3903799
-8.995871,3.8298638
13.609044,-0.24443251
-0.7730282,9.316247
4.788629,-7.0178876
-4.589287,-12.048338
-4.6323695,13.713088
-2.191055,-6.705948
2.1101825,14.572694
-0.023596326,12.366061
16.83744,-5.096496
-6.203321,7.712424
7.3806157,-10.792198
-14.569981,-2.8364127
-14.5035095,10.967753
-10.446911,6.9975443
2.4073818,6.731871
-12.825343,2.2620387
-0.04406738,-14.787125
-1.684309,-13.374455
-10.738892,3.7578566
2.4432,9.499702
-8.541055,10.987713
2.3469613,6.8357673
-5.7151494,14.037219
-2.6479638,-21.19637
2.8376162,-5.8310776
-1.0650605,-7.142112
-12.514364,3.9200625
-10.507402,6.3196435
-8.079171,12.328811
9.645949,11.01055
3.296729,13.910103
6.304663,18.332993
-3.175156,-14.527576
-5.8571916,5.540811
19.080229,3.5787983
1.7928967,-8.493287
4.174322,-11.729733
-9.599693,9.116384
6.9028053,-6.3616567
3.2408,-2.9569721
1.7752086,2.5491965
-17.88233,2.9423234
-15.359631,-1.430431
0.029859196,4.4338474
6.847088,-8.422413
24.030672,3.6000133
-9.461755,-15.417389
-8.162674,10.3337555
9.865665,-12.787817
-1.6753237,7.1178513
1.0418442,15.654187
3.8945363,-12.795891
8.761691,9.694419
-4.359173,-3.730735
-16.851816,6.266931
8.857671,16.078997
-7.8158064,11.912128
-11.160986,8.872103
2.7428546,-1.3150457
-4.9522963,-18.72947
2.4060137,-10.952448
3.0681944,-9.196404
10.606847,-6.8846006
-5.1307526,16.70396
5.124192,4.0735264
10.397829,-9.287429
-9.411045,8.762861
-12.40483,3.0795944
-8.610509,0.16958326
-4.412287,-16.07973
-7.286423,-3.787517
-1.5481745,-7.0351734
9.086107,-3.4261944
0.3958166,-1.5561852
-12.013535,-5.0676017
4.447782,-11.586044
4.7324395,-6.9211864
-2.5595732,-12.024676
16.678776,-4.808962
8.970496,-9.152724
-2.2718277,-10.963122
-9.482733,6.7100024
3.0440872,-0.2673033
10.118293,23.36694
10.027512,-10.231353
10.300644,19.466583
0.36790204,-10.419981
-14.826188,-2.3668768
-7.1770434,-3.205204
-13.879397,3.2689166
8.134916,-7.719116
5.7808905,-1.450957
-7.0028296,-7.8495574
-0.80467516,-9.149914
3.4356713,13.820563
-13.547472,-18.570463
-5.6112924,-8.107646
11.642957,-4.938948
-1.7814008,4.38022
2.782748,15.596648
6.0416007,7.724363
-5.708795,12.60088
-10.960582,7.8870535
5.829423,-0.7364934
-14.18289,8.998119
-14.987924,-0.55246305
-4.4018326,12.5208435
-12.2557745,6.423674
-11.874793,2.807945
23.03357,-6.2290826
-21.18513,2.7814496
-15.856884,2.3639228
3.2982435,-13.931222
12.442745,9.875821
-3.1194072,14.002291
7.94232,-8.1600065
0.21590446,-5.0270348
-1.5419732,-12.243115
2.1253545,-6.8937435
2.0829,8.081816
-2.4329877,-4.7431364
-1.4112884,10.2472925
-9.581897,8.290035
6.6701746,-8.1463585
-4.913696,-12.285152
19.210934,1.7999563
6.267767,-8.077268
-24.78685,0.91642165
-16.886854,0.41551223
20.289148,13.310776
20.309067,-1.3555406
9.740038,16.080456
-4.207391,-14.867249
-3.4342809,13.795711
-1.8190483,5.344459
-0.9006206,-5.243751
-26.381039,-0.6886158
15.014069,-5.694762
-4.343513,13.921571
-4.6855197,12.375353
6.906128,-8.508061
10.863832,-4.9995227
1.0057787,14.1739855
1.3532958,7.0349407
0.9673345,9.217489
15.300365,-1.801225
-5.9124036,-9.783273
-14.545687,1.475561
-9.784855,7.2737517
7.7283545,20.883892
1.7596849,-12.048989
10.317494,-3.292923
-1.6814446,-1.6896708
-0.029198641,13.801497
5.1259546,8.672689
-5.1803164,-0.651401
-1.1998831,-11.233148
-4.541564,-17.269072
2.026939,11.750152
-1.3962429,11.805443
13.315666,-13.5847645
-10.419191,-10.818228
-1.6066911,-17.885483
-0.24835935,-13.680046
-5.0710473,12.266898
0.91571265,-9.151041
6.3067584,-8.889694
-9.535839,6.0190787
-0.48218846,18.964373
-6.2866707,6.2931523
19.182247,7.0338445
22.421402,13.0543585
8.663661,17.180428
1.326844,-1.0232334
2.7074142,-15.896955
1.519931,-14.583221
12.730998,-8.985655
3.2322931,14.015725
13.494396,8.932298
-9.587994,4.7243767
23.836946,-3.2571955
11.863381,-8.160728
-14.063337,5.171479
13.82739,-17.322844
12.253382,-9.568745
3.3967452,-9.739917
18.694714,-7.5739923
15.928073,-2.8802443
-13.796601,6.102187
-10.645553,10.901719
-3.8299804,-9.670439
3.5317554,-4.8861985
-0.723923,15.778548
1.1316556,15.463422
-18.237812,5.735386
-15.52318,-4.142222
-5.427705,-18.68761
13.026094,7.9089227
12.386204,16.478163
-4.458556,-19.593452
10.3599,16.407274
6.3990693,-6.2009387
-9.230052,-1.8093243
-3.2216392,-13.051662
-5.6627326,-18.278833
4.7155285,-8.451067
-12.763796,5.1051946
-3.0498242,14.671333
-2.4585218,7.7503686
2.4127865,-10.982189
5.009981,12.494382
1.737144,2.650512
-5.996244,6.5584793
-0.97683144,-7.276897
-10.847723,0.22137941
1.9979715,-13.241108
30.27952,1.7452657
-6.196369,-12.227072
-3.3978887,16.686827
-4.9684305,-0.21385722
7.966751,20.447573
1.4893295,-3.5030494
6.48693,10.536969
-10.6049385,0.60071594
5.8181396,-5.8910627
-12.436195,-7.9558377
2.0945632,-16.967548
12.389908,10.707979
-6.5841947,11.971105
-8.7554655,-18.818499
-12.863243,4.5014234
-8.13405,10.266328
-7.870918,2.492528
9.245959,-6.6899986
-0.9963449,9.05174
8.344673,-2.8134828
11.974545,-8.496572
3.8101008,-10.469447
2.8254824,-7.343191
0.19218823,9.690603
-9.950458,14.038345
-14.498521,8.76526
-7.989922,-17.233595
1.62166,-6.666309
-5.670411,2.2742305
-2.773657,5.323022
1.5055836,17.028265
-1.1936657,-9.847579
-3.2143073,6.2257466
11.142641,-3.4392295
17.551403,8.303559
1.7418917,-11.217729
-22.75031,0.34412235
3.434774,-16.375813
-1.2790589,1.1930591
7.071447,-10.228367
2.2607908,-10.752062
13.483356,-1.6106982
12.662455,-3.0973196
-13.506186,1.2517468
-17.619205,6.0638666
7.74796,-5.648753
6.8188567,-5.4293113
1.547286,13.364726
4.7408204,21.66342
-7.839169,9.765625
4.0061035,-6.4643583
-0.5468417,13.907918
-6.661103,-14.412274
-10.900465,7.588552
22.818932,-4.4311185
-3.6767988,6.282516
7.9330378,0.746578
-2.7264671,-17.500658
-2.2581658,6.6425543
-15.834461,-0.6185739
9.59026,-8.659288
17.903828,28.243402
8.473288,-11.919284
-11.0273695,8.593997
0.944988,-11.394407
7.246025,-8.976556
-14.048063,-0.76402205
9.329303,-6.8177977
-9.786636,10.208109
-12.22284,0.42216828
-1.6562438,-3.1624374
-12.591253,10.581098
17.257185,-9.415722
-8.529032,4.256402
-4.8898206,11.953008
20.386389,0.3899378
7.3198595,-7.0647902
1.6523551,13.040446
12.88587,-10.713381
-17.41559,2.1457944
10.611512,21.124008
6.222226,-8.088225
-10.266853,-8.111623
3.8122597,21.752785
3.7125592,-0.8313058
4.5993342,16.116852
-1.1886296,-0.4106197
-2.4930067,-6.9583015
-16.341063,-7.0756073
-9.025643,0.14384376
-2.5672436,11.654809
11.875022,16.124302
7.6860185,12.206784
-4.065669,5.3789654
-2.8105874,13.45802
-11.411366,2.7639894
-2.269947,-2.0823057
-1.599706,-14.269218
10.881665,-5.781939
-1.0689341,-17.39244
-2.2700968,-11.602154
23.395666,2.6641445
8.405669,0.05865943
6.8817296,-10.689284
-4.533053,9.143941
7.976964,-8.179122
-0.76284343,12.148548
-0.70714605,0.95993304
10.13627,-9.608619
-1.1624637,-9.175862
-19.481213,-1.6270891
-14.219438,5.4681554
3.4564626,-9.230685
25.38726,5.717876
-19.80271,1.1326448
-2.7854376,-15.988906
9.717316,6.487969
5.461455,-13.961906
-14.518239,-13.156272
-15.584081,6.273506
-11.452072,9.381077
19.46544,-0.16185132
5.34737,12.024912
-0.9570227,2.9618201
-1.2779003,6.431581
-9.237836,1.1444353
2.0627537,2.9792442
-3.6793344,13.564413
-4.3928366,-14.592139
-5.7050624,12.62647
2.4022634,5.9724936
-1.2484759,4.879436
7.9146395,9.51424
-4.499979,12.072352
7.278244,20.988237
2.963689,3.7316687
-2.773807,7.6396728
-14.768994,7.0177445
-8.679929,6.0827007
-10.469617,9.8393
4.427586,-2.657593
12.835917,-6.2457385
-16.236076,-1.3284814
-13.9202175,4.1392574
12.62195,16.875334
6.692544,4.586705
2.510873,14.505307
9.58216,-7.8994474
2.9901779,-3.9418225
0.5867846,-4.886453
-0.90492016,-11.116525
-12.681103,9.285755
11.861842,-11.885687
12.647731,19.14561
-17.219795,0.3312975
-6.689161,-9.235238
1.5084593,-13.8063965
-6.0194798,-9.595595
0.5786243,12.719411
-1.9275463,-20.303772
-2.8435743,8.380068
7.574535,-3.1560678
6.1977296,-13.839409
20.420507,-8.24687
-6.334259,8.553015
-14.118482,4.452064
9.2431345,13.988913
-6.3247595,-4.7004266
-10.575855,8.580167
-4.2267222,15.941904
11.529805,-1.178311
-7.311127,6.6387825
-4.738848,7.3169694
2.739811,7.5662737
2.316429,-8.658512
-8.95055,13.088799
2.1565747,12.949323
25.224527,2.3001738
-3.3135014,1.8850483
-9.906261,0.105017364
-5.69763,-11.697779
-4.323627,6.627905
4.116679,7.483462
1.0445683,-12.349336
5.8992624,-11.78317
-5.4242654,-22.290518
1.9846878,-13.192009
0.30784744,-5.1696954
-5.134525,-10.3583975
5.3382425,-5.803818
-7.6057315,-3.7164283
-1.5286962,-12.891787
-0.02425484,18.104132
-3.394927,15.897612
4.6229796,-7.5317206
-11.066173,-0.8111133
-6.7306294,-13.471134
5.4170322,-12.509869
-0.7778396,-14.321178
-17.460358,4.3885245
-6.7255216,-17.855984
6.1570463,-4.276438
3.559103,14.225298
9.45098,-9.225252
8.108277,-9.056453
2.6996157,21.500801
0.21887448,-10.157343
20.367409,4.032492
-8.907285,1.9716084
-11.530506,8.687648
-6.8091826,4.3591375
5.8633685,20.519331
-3.8193305,5.7405066
-13.285513,6.0173764
7.0375447,-7.962609
-9.696329,-11.286703
3.2965257,-13.951519
-9.941131,2.3300672
4.8326416,-10.711109
2.3075645,-10.845697
-3.7168846,7.0724845
8.391596,-11.717831
-0.26504463,5.4461412
-20.305624,1.23718
-13.01809,3.3150795
3.51179,-8.536701
6.433905,-6.1573777
3.211648,3.9347243
2.9221098,-10.355403
5.483457,5.640217
3.0351553,-14.262486
10.167597,18.967304
13.83323,-1.4726508
-2.7506616,14.165517
-3.116488,3.7557273
1.9327765,6.021782
0.9948014,-7.157645
7.3343244,-7.099438
4.08384,18.450735
-10.678424,-0.72131276
-1.8187782,-6.6315694
6.48909,-7.7958937
-5.112231,10.910442
-3.8044753,-8.308039
-7.2292857,-8.906469
12.6053705,16.220211
-1.3041122,2.914449
-21.783072,2.9966753
-10.722023,2.9361875
4.962619,-6.5478992
-19.740545,-3.3805351
-3.1578927,13.297403
-10.794716,10.361552
0.7799092,-6.765117
5.1961613,-14.309937
-17.999008,3.926015
-7.4437423,10.462262
12.612841,11.22461
-6.010621,2.8605096
-9.866512,9.539474
-2.2638035,7.3775725
10.727696,-10.654539
9.044642,15.725075
-6.7050548,14.343248
20.511097,-4.794942
-18.997316,-9.123211
-18.023314,2.4396243
-3.7760963,10.770724
9.7692795,0.4664203
-20.013874,-1.4617585
12.290004,16.044222
1.8140944,3.2733452
1.9826579,-10.271012
8.57956,-6.2934475
8.435698,-6.844536
-1.7723193,-0.023842053
4.332201,-7.8112464
11.55731,-4.1409674
-8.11907,8.039977
-4.11302,17.145536
1.7244476,-14.932984
7.5869255,-13.31276
-0.14348967,-10.279885
11.96268,-3.3116362
-14.886023,7.9925504
4.643872,15.2880945
-5.757574,6.118618
7.3509994,-9.309291
-9.22909,-0.3062642
-14.092307,5.243352
-5.7943497,0.2724198
10.0683365,-4.3944416
-16.605978,3.6993215
-17.040293,4.444879
-2.4674191,-11.385212
11.483985,3.4697857
-0.4149729,-6.0902414
-0.31179497,10.656424
6.608729,-2.877929
-12.741595,9.405258
-5.9228935,9.232295
6.3652234,6.4087453
8.153883,2.496526
-14.122713,11.050248
-5.0689087,-11.238519
10.649684,10.954281
3.9965966,-10.796436
-3.8422,2.8236449
-22.409094,-0.23867905
-5.6464624,-3.6660073
-14.144917,11.046062
16.56273,16.68738
0.36348486,11.070963
17.70011,0.5875418
-22.384863,2.6572607
-6.4512773,4.3810043
-4.814535,2.9840477
-6.1330767,6.027142
-5.1289363,-14.06415
-4.9082365,-10.719067
1.9999852,-3.7462275
2.1303005,-2.4107504
-1.821792,16.142921
1.8268358,14.2801895
7.111331,-0.0016227171
1.1807106,6.554879
-10.668079,8.742877
-4.8595114,-18.9114
-7.014647,-2.6920862
5.0864525,-0.22363387
-0.22302416,8.3504925
2.1719372,14.314627
-5.0849724,8.70657
-12.715568,9.381738
9.71698,1.2152919
-11.298932,7.720446
-5.0419965,14.376564
-12.214071,-1.6529353
3.0761971,-9.989675
-8.704679,3.9536357
-12.756659,3.528462
-2.2722497,6.0255833
-6.192524,12.038367
-5.200475,5.170497
2.2738416,-12.937075
13.983499,4.999193
12.1549015,-8.80608
-14.911449,5.1068554
16.482487,-7.437226
11.599999,-13.577007
-4.0585423,-9.255386
13.502594,-9.590108
-6.9714837,-16.012236
-5.467169,10.775591
2.3326783,-4.3187046
-5.24954,7.433586
13.658345,19.398838
2.023096,-11.09519
27.374214,11.127391
-5.0371084,5.043585
6.279244,-9.622174
-0.009543936,-7.533165
19.16744,3.2765963
4.9473615,-9.506267
3.0685098,-0.45058718
-2.794001,-10.820267
-5.673304,12.549374
-8.204054,-5.0184875
-2.1796594,-7.389691
12.260661,-6.0332355
8.213353,17.189308
-4.2073684,-7.581138
7.5906034,-14.711514
-0.20538072,-10.796815
-8.804431,7.741763
-1.1561167,-5.559322
-1.1827035,11.4117155
7.8977966,-6.540309
-4.15077,-12.839195
1.3722088,-14.324276
-0.1907618,9.065215
23.57583,3.0949106
23.028078,1.7424806
-0.60356385,-12.464679
13.223965,17.346659
-1.6107651,-15.680525
27.41552,1.5486487
6.968597,-10.040228
16.87227,13.340378
2.7923865,-9.517987
9.256917,-8.8567705
20.402185,1.9098551
-9.187777,1.8147389
16.508469,7.285672
-1.4102061,-2.8040295
-10.969608,-17.14284
-2.6687977,12.601633
-10.752618,-8.664622
3.9258263,-9.888417
32.52884,5.137798
-11.935562,10.212872
11.158034,-10.657022
2.939278,-11.910883
-4.7973194,-19.016163
-27.179312,-2.2258403
2.648948,-13.586336
-1.021226,-3.6230352
-8.626532,12.547944
-15.721986,-1.5799956
3.097735,-14.368626
-5.7669973,-16.693676
-6.4670086,-9.56315
4.772734,-14.191591
-2.104816,4.307965
13.262646,18.701294
-11.480107,11.573348
-0.97682154,5.3067093
18.041588,-7.17137
-13.615017,2.839744
-14.23354,-8.495669
-12.105038,6.9068623
12.049853,0.90394557
-5.516082,7.9145064
3.91281,-4.736841
13.762196,0.8998516
3.5308816,-1.257218
11.301763,-5.125416
23.869373,8.378521
12.312527,-2.3472552
-14.384863,4.1567693
1.6753502,-8.192052
6.9260077,10.70064
-0.64326346,12.676142
5.028841,-12.60226
-4.957033,9.239521
2.1277792,-11.293875
9.856147,18.061754
3.437848,-8.430145
-14.947154,7.3116193
-13.753733,-11.573029
-12.524724,-10.759965
4.356204,-11.28421
-8.093264,13.778005
5.656845,-2.641217
14.31091,-3.6457257
8.947531,-6.174239
7.374733,14.134609
-3.8387096,7.152805
-16.030222,-1.0434887
1.6629106,-16.227924
-18.301033,1.4849836
-0.8799449,15.990271
5.9384723,-4.5212126
6.7445364,-12.467282
-9.622368,12.094447
-1.1777451,-2.4533553
-9.752343,5.6347113
37.94869,3.9706018
-4.251135,10.210045
-8.7692995,6.861657
-6.5378127,-5.708086
-7.4256225,-5.7391143
-8.279078,8.167309
14.698135,-1.5186036
-2.088097,-20.020021
-6.2544904,9.194316
-4.0343614,4.700275
1.8183558,15.061608
-11.249673,6.036153
-13.523272,-22.978888
7.603283,-1.6683677
6.61365,1.485581
-9.25193,-1.0370988
0.71191925,2.9737544
